id,circle_id,arpu_6,arpu_7,arpu_8,aon,total_rech_num_6,total_rech_num_7,total_rech_num_8,max_rech_amt_8,total_og_mou_8,total_ic_mou_8,vol_2g_mb_8,arpu_2g_8,arpu_3g_8,churn_probability
50754,109,21.606,40.815,142.296,212,4,5,16,30,81.78,309.03,0.0,9.09,0.84,1
50755,109,168.039,135.518,192.886,346,6,5,5,50,226.74,278.81,0.0,9.09,0.84,0
50756,109,310.563,352.522,435.424,923,9,13,12,144,245.46,205.63,8.55,64.25,175.65,0
50757,109,159.133,174.23,52.315,355,3,0,4,48,11.44,11.84,0.0,9.09,0.84,0
50758,109,633.017,348.881,391.7,661,11,5,5,130,285.26,301.93,78.21,2.8,0.0,0
50759,109,72.548,255.793,332.048,584,6,10,12,50,0.0,0.0,0.0,9.09,0.84,1
50760,109,239.426,474.139,351.611,1461,8,10,7,130,235.91,891.09,73.64,42.36,9.49,0
50761,109,262.173,214.96,254.872,3651,4,3,1,154,155.06,235.36,21.83,0.0,0.0,0
50762,109,453.562,291.563,313.084,479,7,4,4,198,170.51,450.13,505.74,0.01,3.42,0
50763,109,3.0,206.253,223.114,356,1,8,6,77,385.79,129.76,0.0,9.09,0.84,1
50764,109,93.43,101.444,287.798,1095,3,3,7,100,146.01,237.99,0.0,9.09,0.84,0
50765,109,7.51,137.024,140.532,1875,0,9,11,46,2.91,48.79,470.92,38.77,0.0,1
50766,109,106.636,199.251,61.617,487,12,24,8,10,57.09,196.23,0.0,9.09,0.84,0
50767,109,808.472,808.507,0.0,749,1,2,0,0,0.0,0.0,0.0,9.09,0.84,1
50768,109,319.823,211.982,469.922,389,15,8,16,130,697.33,19.69,0.0,9.09,0.84,0
50769,109,210.38,236.856,388.211,298,7,7,7,152,57.96,661.93,95.02,74.82,102.03,0
50770,109,330.343,368.886,435.013,369,9,11,16,67,749.46,55.44,0.0,0.0,0.0,0
50771,109,160.672,147.321,221.282,2898,2,2,2,130,241.54,318.33,0.0,9.09,0.84,0
50772,109,155.691,89.121,641.463,847,3,3,10,140,694.04,64.18,0.0,9.09,0.84,0
50773,109,102.677,23.58,64.775,2271,3,1,2,20,70.94,8.63,0.0,9.09,0.84,0
50774,109,71.515,122.383,73.928,1753,9,12,11,10,65.64,600.69,0.0,9.09,0.84,0
50775,109,0.27,-0.79,1105.405,494,3,4,60,144,1673.34,149.48,0.0,9.09,0.84,0
50776,109,437.86,295.768,542.375,1259,2,3,7,550,297.06,100.39,55.94,2.52,0.0,0
50777,109,126.325,90.831,145.572,1437,5,5,4,130,113.59,61.24,0.0,9.09,0.84,0
50778,109,126.527,542.536,225.173,221,11,12,6,50,210.31,70.09,0.0,9.09,0.84,0
50779,109,219.679,119.159,149.768,721,4,3,4,154,12.24,154.23,42.65,0.0,7.37,0
50780,109,281.208,217.629,171.942,814,11,8,8,50,123.66,103.66,0.0,9.09,0.84,0
50781,109,267.781,132.147,133.855,1405,4,2,1,154,0.0,31.53,344.73,0.01,-0.38,0
50782,109,470.917,302.345,517.491,731,8,4,11,140,579.48,230.51,0.33,3.68,0.0,0
50783,109,462.448,298.079,208.48,1207,4,6,0,0,209.88,297.89,0.0,9.09,0.84,0
50784,109,22.714,456.952,279.166,466,2,14,17,50,304.18,68.13,463.18,6.82,0.0,0
50785,109,413.715,306.537,288.348,1175,15,12,13,30,316.06,133.84,0.0,9.09,0.84,0
50786,109,542.404,256.143,3.973,469,15,7,2,10,4.66,0.16,0.0,9.09,0.84,1
50787,109,531.662,643.301,442.297,1318,24,26,20,50,224.86,145.93,0.0,9.09,0.84,0
50788,109,279.137,348.597,187.494,577,6,8,7,149,0.0,0.0,0.0,0.0,0.0,0
50789,109,99.761,217.711,70.615,795,4,6,6,45,64.38,94.81,0.0,9.09,0.84,0
50790,109,34.08,36.8,53.4,213,6,5,7,23,29.81,49.31,22.94,235.68,226.91,0
50791,109,0.0,0.0,266.868,259,1,4,12,50,272.59,61.13,0.0,9.09,0.84,0
50792,109,366.149,462.807,497.894,206,10,17,8,144,1241.74,11.59,0.0,9.09,0.84,0
50793,109,293.478,474.218,420.86,731,8,7,8,144,1004.93,586.68,0.0,9.09,0.84,0
50794,109,0.75,301.178,60.687,768,4,11,7,30,0.0,0.0,0.0,9.09,0.84,1
50795,109,99.455,85.635,59.584,2248,8,9,4,30,57.16,193.51,0.0,9.09,0.84,0
50796,109,286.86,326.64,314.246,1358,5,4,4,154,76.31,150.31,26.34,1.1,87.56,0
50797,109,217.51,261.308,369.359,383,3,8,3,175,0.7,0.15,10.44,0.0,0.01,0
50798,109,390.796,444.568,395.529,1705,7,8,9,144,865.91,163.44,0.0,0.1,0.0,0
50799,109,507.426,175.334,129.631,1765,7,2,5,130,270.33,248.56,0.0,9.09,0.84,0
50800,109,189.945,180.355,293.118,814,6,5,4,144,226.64,196.09,0.0,9.09,0.84,0
50801,109,468.867,329.062,254.17,2729,6,3,2,250,774.64,642.53,0.0,9.09,0.84,0
50802,109,331.733,291.996,299.472,1460,12,14,12,98,105.78,195.03,241.63,2.03,4.53,0
50803,109,375.843,365.326,0.0,217,10,8,1,0,0.0,0.0,0.0,9.09,0.84,0
50804,109,70.94,33.228,111.126,1695,4,2,4,130,146.51,228.76,0.0,9.09,0.84,0
50805,109,886.429,965.5,813.736,725,13,22,14,350,807.94,481.51,0.0,9.09,0.84,0
50806,109,150.208,148.27,113.521,2873,3,4,1,130,147.94,254.73,0.0,9.09,0.84,0
50807,109,736.405,411.71,540.03,2869,8,5,5,130,1295.53,169.89,0.0,9.09,0.84,0
50808,109,412.222,372.027,146.382,323,9,7,2,20,228.76,46.74,0.0,9.09,0.84,0
50809,109,153.154,0.0,0.2,577,5,3,0,0,0.0,19.31,0.0,9.09,0.84,0
50810,109,360.893,7.95,3.85,691,5,2,2,0,6.23,13.61,0.0,9.09,0.84,0
50811,109,401.745,480.646,623.387,3337,6,5,9,200,603.74,368.99,83.86,0.0,0.0,0
50812,109,0.0,202.068,81.775,812,0,5,3,100,84.39,548.18,0.0,9.09,0.84,0
50813,109,1212.913,1268.155,1111.988,465,6,4,4,1098,1502.53,400.78,0.0,9.09,0.84,0
50814,109,446.802,492.599,448.219,1259,35,43,32,30,396.36,147.31,0.0,9.09,0.84,0
50815,109,429.521,593.874,610.678,1365,4,11,4,179,0.0,52.89,129.8,602.68,606.57,0
50816,109,348.405,177.287,196.424,1315,13,7,8,50,172.14,445.08,0.0,9.09,0.84,0
50817,109,242.654,331.206,138.541,1016,5,5,5,130,276.03,56.11,0.0,9.09,0.84,0
50818,109,65.07,71.66,134.521,2638,5,6,6,50,100.34,120.03,0.0,9.09,0.84,0
50819,109,221.333,199.148,133.806,250,3,4,3,144,278.69,39.16,0.0,9.09,0.84,0
50820,109,174.0,145.0,8.596,2361,1,0,1,130,23.51,62.14,0.0,9.09,0.84,0
50821,109,516.807,394.479,245.501,430,19,15,6,50,229.69,58.06,0.0,9.09,0.84,0
50822,109,98.011,164.36,31.437,340,5,7,5,30,50.93,29.49,0.0,9.09,0.84,0
50823,109,150.049,136.301,174.265,496,9,7,9,30,132.94,93.64,0.0,9.09,0.84,0
50824,109,488.079,0.0,8.174,616,14,0,1,10,0.0,8.95,0.0,9.09,0.84,0
50825,109,139.761,163.286,176.178,2360,4,8,6,98,3.46,87.51,663.63,13.32,0.0,0
50826,109,28.669,204.529,309.8,383,3,7,9,50,234.83,107.41,0.0,9.09,0.84,0
50827,109,240.73,0.51,0.0,1973,2,2,3,0,0.0,35.98,0.0,9.09,0.84,0
50828,109,1858.707,1359.631,1599.254,1187,21,16,8,550,698.43,430.23,369.07,888.41,517.72,0
50829,109,92.12,144.254,264.843,2762,6,8,12,37,34.68,1587.43,0.0,9.09,0.84,0
50830,109,63.028,69.961,129.947,714,4,4,6,50,9.88,6.39,0.0,9.09,0.84,1
50831,109,76.776,25.383,89.211,2359,6,5,5,50,215.44,273.14,0.0,9.09,0.84,0
50832,109,38.825,66.867,48.317,1720,2,9,5,30,47.24,11.61,0.0,9.09,0.84,0
50833,109,-0.445,130.307,51.298,1175,3,3,3,31,48.31,104.88,0.0,0.0,0.0,0
50834,109,147.404,135.5,172.867,262,2,1,1,500,159.64,227.34,0.0,9.09,0.84,0
50835,109,866.2,250.692,254.95,201,5,6,2,0,268.74,146.06,0.0,9.09,0.84,0
50836,109,182.124,0.0,0.0,836,6,5,1,0,0.0,0.0,0.0,9.09,0.84,1
50837,109,201.933,234.442,178.189,439,8,12,11,41,0.36,0.0,0.01,170.73,171.29,1
50838,109,73.279,244.488,208.658,340,4,10,7,50,270.16,14.71,0.0,9.09,0.84,0
50839,109,26.045,0.0,315.238,925,2,3,13,50,418.04,28.58,0.0,9.09,0.84,0
50840,109,398.473,477.946,283.953,1055,13,13,8,65,204.78,4441.59,0.0,9.09,0.84,0
50841,109,855.326,22.418,437.393,327,17,5,11,130,1171.94,78.01,0.0,9.09,0.84,0
50842,109,-0.25,110.741,22.082,345,2,10,5,25,0.0,1.53,0.61,0.0,0.0,1
50843,109,390.014,674.065,620.89,661,12,11,6,130,550.16,1788.58,322.49,13.92,0.0,0
50844,109,251.225,181.642,225.676,528,9,8,9,50,84.79,44.98,0.0,9.09,0.84,0
50845,109,46.98,56.52,77.297,2952,2,1,3,200,91.86,481.69,0.0,9.09,0.84,0
50846,109,47.309,162.777,33.285,430,3,9,2,30,31.89,296.88,0.0,9.09,0.84,0
50847,109,287.28,445.131,467.313,285,7,12,14,130,643.81,174.64,0.0,9.09,0.84,0
50848,109,480.48,470.388,471.664,270,10,5,6,169,811.54,388.54,0.0,9.09,0.84,0
50849,109,173.75,82.631,20.379,1375,7,5,4,30,18.94,648.04,0.0,9.09,0.84,0
50850,109,739.184,857.015,683.069,888,11,12,7,130,1509.41,151.48,0.0,9.09,0.84,0
50851,109,252.34,248.622,391.032,959,9,2,10,130,452.41,181.21,0.0,9.09,0.84,0
50852,109,562.055,127.507,237.946,2964,7,4,7,50,138.54,279.38,0.0,9.09,0.84,0
50853,109,291.212,258.058,136.276,967,28,20,9,17,0.79,101.44,405.17,0.0,0.0,0
50854,109,485.325,47.0,22.072,191,10,0,4,25,0.0,19.76,117.32,0.0,0.0,0
50855,109,33.12,547.157,1.02,551,4,3,1,0,1.06,1.4,0.0,9.09,0.84,1
50856,109,503.066,529.203,651.971,660,21,13,13,198,365.68,265.26,60.85,89.82,5.2,0
50857,109,201.752,183.722,224.758,2539,6,7,4,130,189.29,863.38,0.0,9.09,0.84,0
50858,109,280.204,413.449,324.992,1224,8,6,3,130,514.73,482.36,0.0,9.09,0.84,0
50859,109,831.967,570.643,439.625,1307,10,10,8,130,1059.11,309.34,0.0,9.09,0.84,0
50860,109,177.442,181.661,317.315,2769,6,9,12,50,292.81,289.53,0.0,9.09,0.84,0
50861,109,157.548,98.595,2.6,739,14,12,0,0,16.54,11.93,0.0,9.09,0.84,0
50862,109,120.92,117.955,119.704,663,2,2,3,128,151.89,81.56,0.0,9.09,0.84,0
50863,109,691.495,760.384,131.202,901,10,10,4,50,58.53,2.41,0.0,9.09,0.84,1
50864,109,146.707,245.971,80.832,2800,6,4,3,50,75.24,116.83,0.0,9.09,0.84,0
50865,109,0.0,219.859,241.977,2112,1,8,11,50,261.28,26.91,0.0,9.09,0.84,0
50866,109,360.104,322.29,609.451,362,7,7,8,154,392.28,301.38,19.74,0.4,0.0,0
50867,109,148.367,44.096,55.569,725,9,4,6,24,55.59,111.86,0.0,9.09,0.84,0
50868,109,131.449,227.274,256.735,863,6,10,5,65,362.09,396.58,0.0,9.09,0.84,0
50869,109,167.343,140.534,148.711,2922,10,8,6,30,168.81,185.86,0.0,9.09,0.84,0
50870,109,241.994,196.534,17.749,494,28,16,6,10,21.19,31.86,0.0,9.09,0.84,0
50871,109,185.854,52.363,215.33,933,7,4,8,50,145.53,222.88,5.61,0.01,0.0,0
50872,109,526.896,348.092,362.106,1025,9,8,13,130,634.89,895.89,8.52,0.0,6.06,0
50873,109,98.281,118.611,72.006,878,3,3,3,130,90.81,16.11,0.0,9.09,0.84,0
50874,109,78.931,131.697,142.83,374,1,5,5,130,235.33,14.68,0.0,9.09,0.84,0
50875,109,-13.434,41.54,110.736,1778,2,1,4,36,151.21,226.11,0.0,9.09,0.84,0
50876,109,235.536,128.915,243.301,980,13,10,11,50,171.71,128.99,0.0,9.09,0.84,0
50877,109,232.873,229.451,377.124,224,4,3,3,130,504.73,254.68,0.0,9.09,0.84,0
50878,109,41.637,104.469,164.327,572,3,9,10,30,132.39,20.48,0.0,9.09,0.84,0
50879,109,434.153,633.422,670.087,699,17,17,10,130,1698.94,234.39,0.0,9.09,0.84,0
50880,109,395.965,202.785,343.542,2871,5,2,3,215,1090.69,572.88,0.0,9.09,0.84,0
50881,109,112.261,39.78,205.364,1554,3,4,3,145,54.66,39.96,0.0,0.0,0.0,0
50882,109,130.982,348.254,371.578,2922,3,10,19,67,394.63,652.63,0.0,0.0,0.0,0
50883,109,268.919,10.72,5.52,503,7,1,4,0,2.65,12.59,0.0,9.09,0.84,1
50884,109,1237.397,898.669,521.452,2183,20,14,14,130,813.49,229.79,0.0,0.0,0.0,0
50885,109,183.971,52.64,147.36,721,4,2,0,0,0.0,0.0,0.0,9.09,0.84,0
50886,109,81.951,79.421,96.167,2579,2,3,2,10,91.83,80.79,0.0,9.09,0.84,0
50887,109,312.649,305.176,83.823,1590,16,19,6,21,116.63,19.59,0.0,9.09,0.84,0
50888,109,1671.746,293.341,0.02,715,23,6,3,0,0.0,0.0,0.0,9.09,0.84,1
50889,109,57.422,42.73,335.225,345,3,4,13,50,379.56,7.81,0.0,9.09,0.84,0
50890,109,585.692,677.781,443.919,498,8,10,7,130,395.43,11.71,0.0,9.09,0.84,0
50891,109,18.1,65.44,50.47,1727,2,1,3,0,43.59,119.21,0.0,9.09,0.84,0
50892,109,1561.828,1636.895,1203.203,3019,7,5,4,619,793.08,254.93,3.51,212.17,288.01,0
50893,109,917.792,610.647,0.49,257,45,27,4,0,0.0,0.0,0.0,9.09,0.84,1
50894,109,245.495,415.184,486.846,1484,6,9,9,179,78.64,189.13,24.03,313.84,364.94,0
50895,109,0.0,0.0,130.419,232,2,3,4,154,0.0,0.45,887.51,-1.08,0.0,1
50896,109,802.829,969.947,546.808,819,16,14,11,130,625.99,351.48,0.0,9.09,0.84,0
50897,109,359.964,382.21,546.45,1091,10,10,20,50,978.49,32.04,0.0,9.09,0.84,0
50898,109,1164.252,1451.402,1399.976,502,10,9,8,252,20.14,49.54,0.18,1273.02,1373.11,0
50899,109,144.499,62.849,82.37,730,4,4,3,30,72.43,509.78,0.0,9.09,0.84,0
50900,109,76.857,17.775,184.656,304,3,3,9,50,158.76,57.23,0.0,9.09,0.84,0
50901,109,445.846,206.318,275.36,316,4,5,4,152,303.89,289.34,15.15,63.96,64.6,0
50902,109,300.681,302.41,53.152,1355,5,0,4,30,61.63,36.89,0.0,9.09,0.84,0
50903,109,511.466,414.774,43.521,1014,8,7,2,50,0.0,0.0,0.0,9.09,0.84,1
50904,109,102.96,193.204,47.84,1054,4,6,3,41,30.78,113.39,0.0,9.09,0.84,0
50905,109,178.726,467.559,424.93,279,5,7,7,130,1041.93,57.28,0.0,9.09,0.84,0
50906,109,199.6,107.377,175.174,464,14,10,11,25,96.83,331.73,114.35,14.68,25.54,0
50907,109,72.494,244.84,384.128,996,5,3,3,200,396.49,681.13,0.0,9.09,0.84,0
50908,109,17.642,0.3,920.182,707,3,2,17,130,1770.54,121.29,0.0,9.09,0.84,0
50909,109,144.27,213.55,235.94,2275,3,6,3,86,149.74,82.68,0.0,9.09,0.84,0
50910,109,90.333,240.242,212.792,1806,3,10,6,130,182.88,116.94,0.0,9.09,0.84,0
50911,109,130.43,130.436,130.433,324,3,2,2,154,0.0,2.84,127.3,0.0,0.0,0
50912,109,227.503,254.928,381.999,1187,2,5,3,252,20.01,53.59,0.0,212.17,228.22,0
50913,109,112.437,71.914,48.87,284,2,4,5,20,37.18,63.46,0.0,9.09,0.84,0
50914,109,240.199,240.143,205.766,1064,9,9,7,41,12.14,3.13,0.0,210.0,209.97,0
50915,109,0.2,156.936,119.407,380,3,6,5,98,21.66,23.96,319.17,9.91,0.0,0
50916,109,439.997,73.692,84.939,973,6,21,42,30,57.61,174.43,0.0,9.09,0.84,0
50917,109,9.25,95.927,337.607,489,3,6,7,130,397.43,146.04,1.79,0.0,0.0,0
50918,109,364.931,375.674,445.273,493,15,16,24,36,880.66,70.68,0.0,9.09,0.84,0
50919,109,447.082,432.963,434.005,743,7,7,6,98,0.0,0.0,2052.55,-0.06,0.0,0
50920,109,646.335,975.517,1078.286,3036,6,4,5,350,272.41,592.03,134.77,362.84,483.57,0
50921,109,206.84,130.56,226.1,1835,5,3,1,0,486.91,122.71,0.0,9.09,0.84,0
50922,109,397.145,446.463,262.343,747,6,7,3,50,55.34,36.39,0.0,9.09,0.84,0
50923,109,115.355,152.217,121.19,2817,9,11,12,25,40.11,71.96,191.42,4.31,0.0,0
50924,109,300.72,216.589,50.006,268,6,5,4,44,42.01,51.19,0.0,9.09,0.84,1
50925,109,246.41,187.446,141.007,585,3,2,4,154,0.0,73.13,1.51,1.58,8.19,0
50926,109,171.859,91.109,54.955,336,6,3,6,20,49.03,49.68,0.0,9.09,0.84,0
50927,109,76.831,423.337,127.89,1954,3,6,1,330,67.88,158.68,0.0,9.09,0.84,0
50928,109,163.778,103.192,200.456,2151,4,3,2,130,200.44,252.33,0.0,9.09,0.84,0
50929,109,39.231,112.169,38.557,1239,3,10,2,46,0.65,0.0,0.44,0.0,0.0,0
50930,109,227.777,208.226,174.907,2274,6,5,3,65,196.29,218.74,0.0,9.09,0.84,0
50931,109,131.574,288.521,196.496,885,7,16,9,30,119.51,84.61,0.0,9.09,0.84,1
50932,109,444.625,190.112,0.26,912,10,3,6,0,0.0,0.0,0.0,9.09,0.84,1
50933,109,332.938,321.98,317.63,2819,4,6,2,147,224.58,168.18,7.41,122.07,123.79,0
50934,109,274.664,313.093,330.316,3494,9,3,6,150,418.06,322.76,0.0,9.09,0.84,0
50935,109,30.769,118.13,139.223,203,4,13,11,44,0.0,0.39,123.59,0.0,0.0,0
50936,109,53.172,105.182,169.953,902,7,15,11,50,162.93,175.28,0.0,9.09,0.84,0
50937,109,486.905,401.728,281.038,3651,5,6,6,130,469.48,417.68,0.0,9.09,0.84,0
50938,109,396.709,381.212,219.187,1734,5,8,8,130,407.88,34.46,0.0,9.09,0.84,0
50939,109,455.2,310.358,379.523,1063,5,3,9,144,502.58,235.03,14.36,5.0,0.0,0
50940,109,103.342,226.41,454.487,3241,5,5,7,150,209.19,80.91,0.0,77.82,77.68,1
50941,109,400.825,96.334,134.098,796,24,6,5,50,23.66,838.71,0.0,9.09,0.84,0
50942,109,812.112,503.639,424.943,1849,13,6,5,144,353.21,335.48,0.0,9.09,0.84,0
50943,109,352.18,157.509,228.928,2723,3,2,2,250,14.21,78.44,373.4,0.0,0.0,0
50944,109,259.081,254.223,244.894,497,15,19,20,37,37.36,68.19,17.29,0.0,0.09,0
50945,109,244.161,402.105,465.908,808,10,16,18,65,841.39,208.23,0.0,9.09,0.84,0
50946,109,234.081,209.602,139.531,886,4,4,5,130,106.66,466.36,0.0,9.09,0.84,0
50947,109,25.451,112.886,76.377,277,2,7,7,20,113.09,34.09,0.0,9.09,0.84,0
50948,109,132.613,122.973,126.854,1625,16,12,11,25,0.0,43.89,461.22,-0.18,0.0,0
50949,109,86.962,37.835,49.85,2725,3,3,5,30,32.38,62.78,0.0,9.09,0.84,0
50950,109,40.835,466.189,130.803,1245,3,15,8,98,44.36,23.74,0.05,0.0,0.01,0
50951,109,747.206,173.934,268.158,868,20,10,6,130,101.96,149.73,16.77,161.11,0.0,0
50952,109,93.21,36.257,90.25,2313,4,3,2,0,88.54,90.91,0.0,9.09,0.84,0
50953,109,1368.994,1401.16,923.514,3270,14,22,9,164,248.23,153.91,0.0,9.09,0.84,0
50954,109,0.3,76.756,79.36,344,6,9,1,0,28.83,704.23,0.0,9.09,0.84,0
50955,109,324.091,324.206,371.941,3477,4,7,5,130,299.16,458.16,0.0,9.09,0.84,0
50956,109,0.0,317.901,1.18,1673,1,10,5,0,1.23,953.31,0.0,9.09,0.84,0
50957,109,82.799,200.0,322.55,3104,4,4,4,198,153.61,269.46,9.45,0.0,5.19,0
50958,109,242.211,34.3,296.791,1784,4,2,4,154,260.66,183.88,352.52,0.0,0.0,0
50959,109,3.0,155.745,0.0,1155,4,5,3,0,0.0,0.0,0.0,9.09,0.84,0
50960,109,280.756,253.609,251.421,763,11,14,16,30,184.48,523.84,0.0,9.09,0.84,0
50961,109,0.0,0.0,370.583,643,1,1,4,130,470.21,182.46,0.0,9.09,0.84,0
50962,109,42.942,56.728,154.026,346,4,6,13,30,46.24,65.84,264.69,14.78,0.0,0
50963,109,431.376,611.25,349.984,2406,1,0,1,1000,219.49,156.78,0.0,9.09,0.84,0
50964,109,76.856,135.651,33.55,2881,4,4,2,0,30.53,70.29,0.0,9.09,0.84,0
50965,109,4.5,128.725,0.0,499,2,7,8,0,0.0,0.0,0.0,9.09,0.84,1
50966,109,74.513,163.19,220.473,445,7,14,21,30,46.34,105.18,8.94,40.0,4.08,0
50967,109,96.557,85.824,195.175,588,6,6,7,65,254.86,443.48,11.47,151.11,151.11,0
50968,109,325.641,340.796,268.555,2688,1,3,4,550,1048.06,817.39,0.0,9.09,0.84,0
50969,109,906.808,722.594,668.622,739,33,29,33,50,327.48,296.31,0.0,9.09,0.84,0
50970,109,0.5,105.91,0.0,267,0,1,0,0,0.0,0.0,0.0,9.09,0.84,1
50971,109,781.866,846.348,287.716,389,11,12,3,130,409.13,73.24,2.45,10.32,0.0,1
50972,109,80.37,119.92,11.6,1082,6,7,6,0,0.0,0.0,0.0,9.09,0.84,1
50973,109,733.492,615.65,860.089,2404,20,15,24,50,1610.74,208.06,0.0,9.09,0.84,0
50974,109,172.224,148.897,148.471,2338,6,6,2,150,35.56,22.48,0.0,9.09,0.84,0
50975,109,824.951,183.13,675.236,1380,17,6,9,130,1079.41,516.84,0.0,9.09,0.84,0
50976,109,67.93,0.0,0.0,571,0,0,0,0,0.0,0.0,0.0,9.09,0.84,1
50977,109,457.187,540.553,417.431,194,11,11,5,130,1038.76,36.08,0.0,9.09,0.84,0
50978,109,113.886,122.092,138.49,2840,6,5,7,30,162.49,128.68,0.0,9.09,0.84,0
50979,109,121.514,25.841,23.047,419,8,3,2,30,82.61,191.54,0.0,9.09,0.84,0
50980,109,744.543,235.321,318.02,3200,12,7,8,154,36.84,44.43,251.76,28.25,44.55,0
50981,109,51.142,94.639,77.595,3120,7,5,5,30,65.84,52.74,0.0,9.09,0.84,0
50982,109,782.928,705.123,819.95,1238,11,10,8,130,1230.11,475.71,0.0,9.09,0.84,0
50983,109,428.798,498.06,437.681,2635,8,8,4,26,0.0,0.0,0.0,9.09,0.84,0
50984,109,549.689,0.0,0.0,1016,7,3,1,0,0.0,0.0,0.0,9.09,0.84,1
50985,109,176.069,192.662,169.927,2473,7,4,3,130,170.33,591.94,0.0,9.09,0.84,0
50986,109,200.148,123.348,152.235,3197,9,8,9,30,127.18,372.83,0.0,9.09,0.84,0
50987,109,315.401,21.7,4.188,1175,13,1,2,20,0.63,7.81,0.0,9.09,0.84,0
50988,109,1190.865,345.778,549.763,1824,4,2,6,455,97.78,202.63,54.62,0.0,101.01,0
50989,109,220.074,289.025,81.969,577,19,22,10,20,100.41,106.51,0.0,9.09,0.84,0
50990,109,201.1,323.0,273.094,2426,4,5,3,130,271.03,144.64,0.0,9.09,0.84,0
50991,109,18.0,37.834,83.634,241,2,3,4,42,142.93,208.93,0.0,9.09,0.84,0
50992,109,145.428,165.625,150.178,3105,6,6,3,86,143.04,1028.19,0.0,9.09,0.84,0
50993,109,371.556,269.519,213.545,649,5,8,5,130,412.49,117.68,0.0,9.09,0.84,0
50994,109,135.233,138.046,133.343,188,5,5,4,50,84.43,492.18,0.0,9.09,0.84,0
50995,109,826.377,877.687,717.304,291,30,25,23,50,1222.18,180.83,0.0,9.09,0.84,0
50996,109,106.746,79.905,56.83,1322,6,8,3,20,55.83,319.81,0.0,9.09,0.84,0
50997,109,130.753,161.974,130.413,327,3,8,1,154,0.0,197.44,22.19,0.0,0.01,0
50998,109,145.329,213.836,184.416,3105,4,5,2,150,145.64,133.18,0.0,9.09,0.84,0
50999,109,597.83,620.36,796.486,625,6,7,10,150,717.74,112.43,0.0,0.0,0.0,0
51000,109,0.0,163.623,80.184,657,3,12,10,30,72.08,7.98,0.0,9.09,0.84,0
51001,109,61.567,150.322,167.228,733,9,13,15,17,11.09,64.58,728.74,16.99,0.0,0
51002,109,201.857,198.36,547.337,743,7,5,23,130,997.74,65.46,0.0,9.09,0.84,0
51003,109,652.367,7.0,243.151,603,16,3,14,50,424.48,32.11,0.0,9.09,0.84,0
51004,109,233.09,126.004,168.666,1053,23,15,14,30,147.71,431.99,0.0,9.09,0.84,0
51005,109,450.136,402.717,317.355,939,8,16,5,198,141.71,269.23,6.4,0.0,-10.28,0
51006,109,257.993,189.947,530.488,1048,6,4,12,252,205.48,13.56,6.31,368.15,370.13,0
51007,109,186.923,155.048,264.032,374,4,4,5,130,476.13,506.68,0.0,9.09,0.84,0
51008,109,10.91,68.869,44.518,2286,1,9,8,10,36.93,1056.58,0.0,9.09,0.84,0
51009,109,15.5,187.941,536.79,1795,4,14,16,154,384.03,84.91,0.98,0.0,104.9,0
51010,109,140.85,93.765,69.652,1031,5,5,2,50,32.21,30.36,0.0,9.09,0.84,0
51011,109,0.0,102.186,330.838,488,3,8,12,50,681.89,27.31,0.0,9.09,0.84,0
51012,109,356.94,667.753,690.717,334,14,22,21,198,200.94,115.96,373.02,72.16,129.49,0
51013,109,328.536,2254.422,141.822,559,22,81,6,130,124.71,60.93,0.0,9.09,0.84,0
51014,109,159.468,182.516,113.514,228,8,15,8,30,60.16,1034.71,0.0,9.09,0.84,0
51015,109,488.592,584.401,518.196,841,18,19,13,145,787.08,114.14,156.82,125.87,122.07,0
51016,109,64.406,190.748,208.644,245,4,4,6,175,65.98,18.88,580.29,0.0,0.0,0
51017,109,0.02,191.998,302.34,235,2,9,23,30,301.83,233.14,0.0,9.09,0.84,0
51018,109,418.328,747.495,421.895,350,22,28,17,44,828.21,186.68,0.0,9.09,0.84,1
51019,109,179.516,474.371,372.535,275,5,9,8,220,530.09,801.29,17.27,63.96,63.98,0
51020,109,1852.156,996.057,986.552,770,31,18,25,130,1437.83,90.38,782.05,154.76,0.0,0
51021,109,227.65,165.907,169.897,432,10,8,4,130,96.86,85.36,0.0,9.09,0.84,1
51022,109,212.429,152.233,145.0,206,9,8,0,0,188.74,118.96,0.0,9.09,0.84,0
51023,109,436.573,761.366,517.638,390,15,16,9,130,414.53,1155.78,0.0,0.0,26.78,0
51024,109,112.924,179.056,35.785,603,4,7,4,10,21.61,189.69,0.0,9.09,0.84,0
51025,109,130.579,135.002,130.728,1179,4,4,1,154,0.31,7.48,8.18,0.0,0.02,0
51026,109,109.081,366.575,430.478,3096,5,5,3,130,152.73,161.31,0.0,9.09,0.84,0
51027,109,85.25,82.981,81.22,2404,5,3,2,0,79.73,403.16,0.0,9.09,0.84,0
51028,109,140.018,139.013,435.184,975,3,3,7,130,116.64,268.99,0.0,9.09,0.84,0
51029,109,122.962,616.581,479.623,714,9,6,4,250,541.41,1095.38,0.0,9.09,0.84,0
51030,109,717.288,646.866,546.243,1487,12,15,8,252,339.41,269.46,3.99,212.17,212.17,0
51031,109,265.259,72.08,26.96,964,13,7,5,10,16.84,168.61,0.0,9.09,0.84,0
51032,109,93.184,127.21,122.802,2560,5,4,7,30,106.48,104.59,0.0,9.09,0.84,0
